setting,compound,sentence_usage,sentence_id,cluster_id,year,requested_k,effective_k,iterations,ensemble_runs
cw_knn_k5_iter20_ens9,mauerwerk,"Jm Jahre 1592 ließ Jhro Gnaden der Herr Seyfried von Promnitz dieſes abgebrannte Schloß von Grund auf mit Mauer-Werck wieder erbauen , welches noch ſtehet , und auf hundert und acht und viertzig Jahr alt .",130455,49,early,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"In die offenstehenden Gänge und Hohlräume wird die Mischung des Sandes aufgenommen ; die Steine haften dadurch fest aneinander und gehen beim Eintrocknen mit den Bruchsteinen eine Verbindung ein , woraus die Festigkeit des Mauerwerks sich erklärt .",214245,50,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Wer die Stadt Darmſtadt durch das Jägerthor verläßt und auf der Dieburger Landſtraße den herrlichen Buchenhainen des Kranichſteiner Parks entgegen wandelt , gewahrt am Wege zwiſchen Gärten und Feldern ein einſames kleines Häuschen mit zerberſtendem Mauerwerk , öde und unbewohnt .",311285,36,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Das äuſsere Mauerwerk war 7,85 m lang , 4,30 m breit und 2,20 m hoch .",446249,40,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Auch bei den Gieſsereiflammöfen verstärkte man das Mauerwerk durch eine Einfassung von gegossenen eisernen Platten , welche mit geschmiedeten Bolzen verankert wurden .",446877,12,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Das Verhältnis der Länge des Herdes zu seiner gröſsten Breite sollte bei Steinkohlenfeuerung höchstens 3 zu 1 betragen ; bei den meisten Flammöfen in Oberschlesien war das Verhältnis 11 zu 4. — In England stellte man oft zwei Flammöfen in ein gemeinschaftliches Mauerwerk , wie Fig. 34 zeigt .",446891,67,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Die Verankerung des Rauhgemäuers geschah bei runden Öfen mit eisernen Reifen , bei viereckigen Öfen mit durch das Mauerwerk gelegten Ankern , die durch eiserne Riegel befestigt wurden .",449277,25,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Die Herde der Flammöfen waren entweder auf einem massiven Mauerwerk oder auf einem starken Gewölbe oder auch auf eisernen Platten , welche man auswechseln konnte , errichtet .",449383,41,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,Die Puddelöfen hatten früher aus einem massiven Mauerwerk bestanden .,449598,28,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"— Die Esse , welche 30 bis 45 Fuſs hoch war , konstruierte man mit gröſserer Sorgfalt wie früher und stellte sie , um Mauerwerk zu sparen und um den groſsen Temperaturschwankungen widerstehen zu können , in eine starke eiserne Verankerung .",449618,65,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Im allgemeinen muſs der Windbehälter von einer Feuerung erhitzt werden , welche unabhängig von der durch den Luftstrom gespeisten Feuerung ist ; auch ist es im allgemeinen besser , daſs der Behälter mit seiner Feuerung in Mauerwerk eingeschlossen sei , durch welches die Windleitungsröhren gehen .",450519,18,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Während das äuſsere Mauerwerk viereckig war , war der Ofen im Inneren rund .",451328,40,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Neilson konstruierte , um diese Fehler abzuhelfen , seinen Heiſswindofen ( hot-blast-stove ) oder Zwillings-Röhrenapparat , welcher das Vorbild der englischen Winderhitzungsapparate wurde . Derselbe bestand in der Hauptsache aus zwei in Mauerwerk eingeschlossenen horizontalen , parallel liegenden Hauptröhren ( mains ) , zwischen denen sich der tiefer gelegene Rost befand .",452194,70,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Beide waren mit einer Anzahl angegossener Muffen versehen , welche oben aus dem Mauerwerk herausragten und in welche die Enden der halbkreisförmig gebogenen Verbindungs- oder Bogenröhren ( arch pipes ) paſsten .",452195,15,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,Die Verbindungsmuffen lagen auſserhalb des Mauerwerks des Ofens .,452338,20,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,Man legte immer eine groſse Zahl dieser Öfen nebeneinander in ein gemeinschaftliches Mauerwerk .,453294,15,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Die ältere Form des Herdes war elliptisch , später machte man die langen Seitenwände im mittleren Teil parallel und legte eine Anzahl dieser Öfen in ein Mauerwerk nebeneinander .",453311,56,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,20 solcher Öfen standen in einem Mauerwerk nebeneinander .,453322,10,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,Zwei Gasgeneratoren von länglich-viereckigem Querschnitt im gemeinschaftlichen Mauerwerk lieferten die Gase .,454710,34,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Die Konstruktion des Ofens ist beachtenswert , weil hier der Gasgenerator mit dem Puddelofen in einem gemeinschaftlichen Mauerwerk stand und die Winderhitzung mit der Luftkühlung des eisernen Herdes verbunden war .",454715,4,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Der 1846 erbaute Olive furnace , der noch gehen soll , war in seinem unteren Teile 20 Fuſs hoch , ganz in Sandsteinfelsen eingehauen , dann inwendig ausgemauert und der oberere Teil in Mauerwerk ausgesetzt .",458349,13,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Die Ummauerung diente zugleich als Sockel für das konisch zulaufende Mauerwerk des Schachtes , das mit eisernen Ringen gebunden war .",459194,68,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,Die Blechmäntel gestatten leichtere Konstruktion des Mauerwerkes und wohlfeilere Fundamentierung .,459203,42,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"In Deutschland waren damals die sogenannten belgischen Öfen ( Fig. 280 ) , mit dickem , massivem Mauerwerke , in Gestalt einer vierseitigen , abgestumpften Pyramide , eingebautem Gestell aus Puddingstein von Marchin , starker Verankerung mit Seiten- und Diagonalanker am meisten verbreitet , besonders in Rheinland und Westfalen ; doch fing man auch bereits an , Öfen nach schottischem Muster mit frei stehendem Gestell zu bauen .",459206,5,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Die Verkokung geschah meist in freien Haufen , die sich aber an ein Mauerwerk , in dem Züge angebracht waren , von beiden Seiten anlehnten .",461422,15,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,Dann diſer Berg von der Leuker- oder Walliſſer ſeite ſehr gaͤchſtotzig / und geradenwegs in die Hoͤhe führt / durch krumme / ſchmale / hier und da in Felſen eingehauene / mit hoͤlzernen Zwerchbalken / gleich als Bruͤklein belegte / und hin und wider mit Maurwerk unterſtuͤzte Weg / welche denen / ſo dem Schwindel unterworffen / oder ſonſt dergleichen Bergſtraffen niemahlen erfahren / leichtlich einen Schreken einjagen koͤnnen / und vil dahin verleiten / daß ſie ſich uͤber diſen gefaͤhrlichen Weg nicht zu gehen getrauen / ſondern durch beſondere / diſer Arbeit erfahrne Maͤnner / tragen laſſen .,573415,6,early,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"opera antiqua inſerta , verbundene Maurwerke ; opera frontata , Iſodoma , , Pſeudiſodoma , doppelt verbundene Maurwerke ; und unzehlich vil andere zuſamengeſezte / verwunderlich in einander gewundene / und gekruͤm̃te / von Gott ſelbs erfundene / denen Menſchen unnachaͤhnliche / Werke / welche etwann zu einer anderen Zeit koͤnten beſonders vorgeſtellet werden :",573867,30,early,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"opera antiqua inſerta , verbundene Maurwerke ; opera frontata , Iſodoma , , Pſeudiſodoma , doppelt verbundene Maurwerke ; und unzehlich vil andere zuſamengeſezte / verwunderlich in einander gewundene / und gekruͤm̃te / von Gott ſelbs erfundene / denen Menſchen unnachaͤhnliche / Werke / welche etwann zu einer anderen Zeit koͤnten beſonders vorgeſtellet werden :",573867,9,early,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Kaa , Kaai , Quai , iſt ein Mauerwerck von Steinen , welches man laͤngſt dem Ufer eines Fluſſes oder eines andern Waſ ſers , aufrichtet , um ſelbiges in ſeinem Flut-Bett zu erhalten .",775553,38,early,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Zweckmäßiger ſind Keſſel , deren eine Hälfte ummauert oder noch beſſer , die ringsum mit Mauerwerk verſehen ſind und durch einen kleinen drehbaren Krahn abgehoben werden können .",871173,21,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Die Groͤſſe und Umbfang des Thier-Gartens ſtehet in der Herrſchafft Belieben nach Gutbefinden zu ordnen , und werden zur Vermachung umbher an theils Orten Mauren , Schal-Waͤnde , oder Stangen-Zaͤune gemachet , das Wild darinnen zu verwahren ; Weil aber ſolches mit der Zeit wandelbar wird , das Mauerwerck einſincket und durch Waſſer erweichet , die Saͤulen der Schal- Waͤnde und Stangen-Zaͤune von der Erde ſtocken und faulen , auch wohl oͤffters durch den Wind umbgeworffen werden ; So rathe ich hierzu auswendig herumb einen lebendigen Zaun von jungen Buchen und darzwiſchen Dornen des Fruͤhlings anzulegen , in groſſer Som̃er-Hitze fleißig zu begieſſen und bey Anwachſung derſelben vor das Vieh mit Stangen verwahren zu laſſen ; Ein ſolcher Zaun kan leichtlich , wenn er wohl unterhalten wird , in fuͤnff oder ſechs Jahren vollkommen erwachſen und ſich ſehr dichte in einander flechten ; Es ſiehet ein ſolcher Zaun ſehr anſehnlich , und die Nachtigallen hecken gerne darinnen , und wann mit der Zeit die Wand oder der Zaun umbfiele , ſo waͤre die lebendige Hecke ſchon da , das Wild zu verwahren .",961048,83,early,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Wir haben eine Cybele geſehen , die ein Mauerwerk auf dem Kopfe trug ; es gehet folglich mit Paris auch an ; nur bejammern wir die gekraͤuſelten Haͤrchen .",1161010,38,early,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,Das volle Mauerwerk 6,1350498,39,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,Die Herſtellung des Mauerwerkes 165,1350595,39,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Ferner exiſtiren in vielen Diſtricten , wo die rohen Bruchſteine und Felſen zu Fundamenten , und ſogar auch zu größerem Mauerwerk Verwendung finden , ſogenannte „ Steinhauer “ , denen es obliegt , die ganz unregelmäßigen Steine etwas lagerſchichtig zu bearbeiten und einzelne Theile , wie z. B. Sockelbekleidungen aus Granit , Granitſtufen u. ſ. w. , ebenflächig zu bahnen .",1350726,5,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,1 kbm volles Mauerwerk = 400 „,1350756,0,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,1 kbm von gewöhnlichen Oeffnungen durchbrochenes Mauerwerk = 300 „,1350757,20,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"1 □m volles Mauerwerk , ½ Stein ſtark = 50 „",1350758,22,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Der einzige Nachtheil dieſes Formats beruht lediglich in der unbequemen Berechnung des vollen Mauerwerks nach Kubikmetern ; hingegen bietet das correkte Verhältniß zwiſchen den Längen- , Breiten- und Dicken-Dimenſionen manche Vortheile , nämlich :",1350769,33,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Der öſterreichiſche Normalziegel hat 2639 kbzm Inhalt , ſomit erfordert der Kubikmeter volles Mauerwerk ca. 295— 300 Ziegel incl. 3 % Bruch .",1350782,44,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Bei Herſtellung einer Mauer iſt zu beachten , ob ein volles Mauerwerk , eine Wandecke oder nur ein einfaches Mauerende mit ſenkrechtem Abſchluſſe , und mit oder ohne Fenſter- reſp. Thüranſchlag hergeſtellt werden ſoll .",1350786,30,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,Das volle Mauerwerk .,1350789,39,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Bei allem Mauerwerk liegen die Steine in den verſchiedenen Schaaren oder Schichten bald parallel , bald normal zur Langmauer ( Fig. 3 ) .",1350790,63,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,ſechstens : im Mauerwerk ſollen die Stoßfugen möglichſt abwechſelnd liegen ; dieſer Regel entſpricht der Kreuzverband am meiſten .,1350803,52,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,Die Regeln für die Anlage eines vollen Mauerwerks im Blockverbande heißen :,1350833,23,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Die Regel ſagt demnach : wenn die Mauer mehr als. 1 Stein ſtark iſt , ordne man in der Läuferreihe im inneren Mauerwerk ſtets ſo viele Streckerreihen hintereinander an , als die Mauer ganze Ziegellängen weniger 1 Ziegel zur Stärke hat .",1350840,55,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Für das volle Mauerwerk gelten die beim Blockverbande aufgezählten Regeln gleichfalls ( ſiehe Fig. 6 , 7 A—D und 8 A—D ) , nur hat man auf die bereits erwähnte Verſchiebung der zweiten Läuferſchaar zu achten , um in der äußeren Anſicht Kreuze , anſtatt Blöcke zu erhalten .",1350862,27,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,Im Uebrigen verweiſen wir bezüglich des vollen Mauerwerks auf die Fig. 18 und 19 .,1350863,35,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"ſind die wichtigſten Theile des Mauerwerkes , ſie können ſowohl recht- , ſtumpf- oder ſpitzwinklig ſein .",1351016,0,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Für die Herſtellung des Verbandes der polygonalen Pfeiler kommt es darauf an , ob der Pfeiler verputzt werden oder in rohem Mauerwerk ( als Ziegelrohbau ) ſtehen bleiben ſoll .",1351249,4,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"kommen ſehr häufig vor , entweder zur Verſtärkung des Mauerwerks , oder als architektoniſchen Schmuck ( Liſenen u. ſ. w. ) ; in beiden Fällen haben ſie verſchiedene Breiten und Vorſprünge .",1351275,20,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Im erſtern Falle iſt die ringsum eingeſchloſſene atmoſphäriſche Luft als ſchlechter Wärmeleiter benutzt , indem innerhalb des gewöhnlichen Mauerwerks ſchmale Luftſpalten , ſogenannte „ Iſolirſchichten “ , hergeſtellt ſind , welche mit der äußeren Luft nicht communiziren .",1351289,4,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Die Hohlſchichtenanordnung vertheuert den Bau nur höchſt unbedeutend ; rechnen wir für pr. □m Mauerfläche im Ganzen 16 Binderſteine , dann ſind in Wirklichkeit ( bei ¼ Stein Iſolirſchichtbreite ) blos 16/4 = 4 ganze Steine mehr nothwendig , als beim vollen Mauerwerk .",1351302,6,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"In höchſt origineller Weiſe ſind die im Jahre 1850 von Mr. Roberts , Architekt der Geſellſchaft zur Verbeſſerung der Lage der arbeitenden Claſſen erfundenen Hohlſteine , die nach dem Patent-bondedbrickwork ( Mauerwerk nach patentirtem Ziegelverbande ) zuerſt bei den in der londoner Ausſtellung 1851 exponirten Arbeiterhäuſern angewendet wurden .",1351347,13,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Die Hohlziegel eignen ſich , da ſie auf zwei gegenüber befindlichen Seiten offen ſind , nur für das glatte und volle Mauerwerk .",1351368,69,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,Die Verwendung der Hohlſteine geſchieht meiſtens entweder zu Iſolirſchichten oder Verblendungen des Mauerwerks .,1351372,11,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"In erſterem Falle ſtellt man die Ziegel auf die hohe Kante , wobei ſelbſtverſtändlich mit dem Cementmörtel nicht geſpart werden darf , da die Steine in keinem Verbande mit den Mauerwerk ſtehen .",1351373,14,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Derartige Iſolirſchichten , welche die Feuchtigkeit des Mauerwerks vom Wohnraume abhalten ſollen , ordnet man vielſach in bewohnten Kellerräumen an ; auch vor der Fenſterbrüſtung ( Parapet ) leiſten ſie gute Dienſte , zumal dieſelbe öfters nur 1 Ziegel ſtark iſt .",1351375,45,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Der Verblendung des Mauerwerks geſchieht in der Regel mit Hohlſteinen , da dieſe den Vorzug beſitzen , wegen der dünnen Wandungen ſehr gut gebrannt werden zu können .",1351379,0,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Die Verblendung mit ſolchen Steinen geſchieht meiſtens nachträglich , d. h. erſt wenn das äußere Mauerwerk ſo weit fertig iſt , daß keine hinabfallende Steinſtücke die Verblendung beſchädigen .",1351381,34,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Bis zur Verblendung bleibt das rohe Mauerwerk in „ ſtehender Verzahnung “ ( Schmatzen ) , und es erhellt hieraus , daß die Mauerſtärke einer , erſt nachträglich zu verblendenden Umfangsmauer derart ſein muß , daß der volle rohe Mauerkern , wozu alſo die vortretenden Schmatzen nicht gehören , die genügende Feſtigkeit beſitze .",1351383,35,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,Viele Bautechniker wollen von der nachträglichen Verblendung nichts wiſſen und laſſen das Mauerwerk gleich beim Aufführen mit Weißkalkmörtel ausfugen .,1351388,11,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"§ 40. Für Rauchfänge ohne Unterſchied gilt die Beſtimmung , daß die Wandſtärke mindeſtens durchgehends 1 Ziegelbreite enthalte und das Mauerwerk vom Dachbodenpflaſter an auch auf der Außenſeite verputzt ſei .",1351494,80,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Das Mauerwerk der Rauchfänge muß auf der Außenſeite überall , wo Holzwerk unmittelbar an demſelben anliegt , ſonſt aber vom Dachbodenpflaſter an durchgehendes verbrämt oder perputzt werden .",1351513,61,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"§ 46. Schliefbare Rauchfänge müſſen inwendig wenigſtens 48 Zentimeter im Quadrat enthalten ; ſie ſind aus Mauerwerk mit der halben Ziegellänge auszuführen , und müſſen wenigſtens 0,6 Meter über dem Dachfirſt erhöht ſein .",1351514,5,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"In das Mauerwerk der Rauchfänge dürfen durchaus keine Hölzer eingelaſſen werden , und es muß jedes Holzwerk wenigſtens 16 Zentimeter von der inneren Wand des Rauchfanges , — jedes Eiſenwerk wenigſtens 8 Zentimeter davon entfernt ſein .",1351553,17,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"Das Mauerwerk enger Rauchfänge muß ebenſo wie bei ſchliefbaren , wenigſtens ½ Ziegellänge dick ſein , und muß über dem Dachbodenpflaſter von außen gehörig beworfen und verputzt werden .",1351567,61,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"§ 34. Für Rauchfänge ( Schornſteine ) gilt die Beſtimmung , daß die Wandſtärke mindeſtens durchgehends 1 Ziegelbreite erhalte und das Mauerwerk innerhalb des Dachbodenraumes auf der Außenſeite verputzt ſei .",1351582,25,late,5,5,20,9
cw_knn_k5_iter20_ens9,mauerwerk,"4 ) Derlei Rauchſchlotte von mehr als 16 Zentimeter Durchmeſſer dürfen nur in einem Mauerwerk angebracht werden , deſſen Dicke mindeſtens 2 Ziegel beträgt ; für den Fall jedoch , daß hiebei derartige Formziegel in Anwendung kommen , daß die Rauchſchlottmauer von der inneren bis zur äußeren Fläche noch eine Dicke von ½ Ziegellänge erhält , genügt auch eine Mauerſtärke von 1½ Ziegel .",1351604,7,late,5,5,20,9
